brightness_mean,brightness_std,red_channel_mean,green_channel_mean,blue_channel_mean,rg_ratio,centre_brightness,periph_brightness,centre_contrast,disc_region_mean,brightness_asymm,laplacian_var,label,path
50.70183333333333,32.90208093680736,73.2484,42.91985555555556,31.517877777777777,1.7066320250119926,64.9983,48.914775,27.6325333096696,65.36138888888888,12.855266666666665,47.381196245802464,1,HYGD_Glaucoma\Images\12_0.jpg
51.9719,35.52408258806036,82.02372222222222,41.67941111111111,26.025944444444445,1.9679673977052885,75.7072,49.0049875,27.577009775535853,70.96888888888888,0.007133333333335656,47.99414514061729,1,HYGD_Glaucoma\Images\12_1.jpg
55.09784444444445,36.789527553038816,87.67026666666666,43.63171111111111,28.614266666666666,2.0093245127015162,85.8513,51.2536625,26.193422615420076,87.70472222222222,20.67706666666667,47.89311342111112,1,HYGD_Glaucoma\Images\12_2.jpg
69.98991111111111,42.32867176949776,102.84375555555556,58.780677777777775,41.406844444444445,1.749618402570308,118.9136,63.87445,24.663915646952738,114.02222222222223,2.86493333333334,59.97590577469135,1,HYGD_Glaucoma\Images\12_3.jpg
60.136833333333335,45.94399874938329,90.52026666666667,50.12411111111111,31.85338888888889,1.8059226320444586,90.1721,56.382425,38.042861112040455,88.11333333333333,23.959044444444444,55.448679192098766,1,HYGD_Glaucoma\Images\12_4.jpg
60.39684444444445,36.23308376237604,101.71916666666667,45.52082222222222,28.450222222222223,2.2345634744929916,95.0631,56.0635625,33.78896740638873,99.89805555555556,12.254133333333328,66.31881710172838,1,HYGD_Glaucoma\Images\13_0.jpg
44.49805555555555,28.86778166817391,71.5069,34.4996,25.087422222222223,2.072687799278832,63.6741,42.10105,15.60627723674035,63.17166666666667,23.549533333333336,32.8480535554321,1,HYGD_Glaucoma\Images\13_1.jpg
38.451055555555556,27.420223355870068,60.72107777777778,30.295833333333334,22.004477777777776,2.004271581167194,52.5382,36.6901625,19.118528728958196,54.499722222222225,11.350955555555558,37.45439658222222,1,HYGD_Glaucoma\Images\14_0.jpg
35.89141111111111,23.503023389623937,51.73215555555556,29.913755555555557,25.032777777777778,1.7293768232971973,55.1363,33.4858,25.667187658759968,53.99666666666667,3.0986000000000047,23.27720012728395,1,HYGD_Glaucoma\Images\15_0.jpg
67.5034111111111,44.24943250769675,102.56802222222223,55.881477777777775,35.20552222222222,1.835456510833544,49.9023,69.70355,9.820842871668399,44.812222222222225,0.7906888888888801,128.40361261777778,1,HYGD_Glaucoma\Images\16_0.jpg
38.96882222222222,21.101381870272427,67.13154444444444,28.053133333333335,21.198166666666665,2.393014129536728,45.8615,38.1072375,6.0413837611924635,44.034444444444446,7.423288888888891,28.048688186543217,1,HYGD_Glaucoma\Images\16_1.jpg
59.051322222222225,34.19384251629972,103.68978888888888,42.67878888888889,26.082811111111113,2.4295391595773177,74.2166,57.1556625,13.033329752599679,72.35888888888888,14.062022222222225,55.52888899950618,1,HYGD_Glaucoma\Images\16_2.jpg
56.72291111111111,32.70155924880662,99.007,41.041422222222224,26.393266666666666,2.412367667570541,72.6914,54.72685,10.5203595965157,71.07611111111112,10.853644444444441,53.57335286469136,1,HYGD_Glaucoma\Images\16_3.jpg
50.92604444444444,31.216397712281886,87.57646666666666,37.16547777777778,25.550466666666665,2.356392865182832,64.3463,49.2485125,19.37629934507619,63.28861111111111,7.485955555555556,52.31440391987653,1,HYGD_Glaucoma\Images\16_4.jpg
42.51012222222222,26.153920627838648,84.6579888888889,25.875644444444443,17.455122222222222,3.2717248480767847,54.0606,41.0663125,16.70684672941007,51.51722222222222,12.467799999999997,29.820172882839504,1,HYGD_Glaucoma\Images\17_0.jpg
59.6903,32.92221552081344,117.49313333333333,38.05872222222222,19.4135,3.087153915659573,83.0852,56.7659375,15.748998093847112,80.875,10.536200000000001,60.90568320876542,1,HYGD_Glaucoma\Images\17_1.jpg
53.681644444444444,32.84421655103617,92.19368888888889,38.85315555555555,28.848455555555557,2.3728751904607206,81.747,50.173475,21.986395589090996,84.64972222222222,19.88373333333334,40.43032665172839,1,HYGD_Glaucoma\Images\17_2.jpg
75.09561111111111,43.31730501856028,123.58507777777778,58.32125555555555,34.182544444444446,2.1190400755356396,108.8175,70.880375,12.600714017467423,111.26722222222222,2.1014444444444393,89.63369794555555,1,HYGD_Glaucoma\Images\17_3.jpg
57.05558888888889,32.91848296909417,102.30683333333333,39.467933333333335,28.863166666666668,2.5921507586749746,83.0826,53.8022125,17.849576388250785,86.07472222222222,8.538288888888893,41.23587425172839,1,HYGD_Glaucoma\Images\17_4.jpg
65.8042,39.3472006080907,122.12254444444444,45.44764444444444,22.962222222222223,2.687103939869271,96.0493,62.0235625,16.6571086779789,96.20472222222222,2.1782222222222316,67.75981646222222,1,HYGD_Glaucoma\Images\17_5.jpg
52.84256666666667,31.324653820398044,97.05602222222223,36.60448888888889,20.355844444444443,2.651478689316793,85.8783,48.7131,17.060752888134804,90.76,6.193266666666666,40.39880733320988,1,HYGD_Glaucoma\Images\18_0.jpg
48.321555555555555,35.13273152271132,81.71033333333334,36.07031111111111,23.680433333333333,2.2653071408680825,79.0434,44.481325,26.312352924814608,79.74555555555555,3.4153777777777776,58.67152043444444,1,HYGD_Glaucoma\Images\18_1.jpg
66.20334444444444,38.824151359877675,119.031,47.2094,25.38431111111111,2.5213410888509493,101.2304,61.8249625,18.665286385158947,107.4975,6.085355555555559,95.0932736877778,1,HYGD_Glaucoma\Images\18_2.jpg
37.62413333333333,24.895690653962138,55.84605555555556,30.8112,24.866244444444444,1.8125245221074011,43.3677,36.9061875,19.058627881093642,39.59444444444444,4.186355555555551,35.913486399506176,1,HYGD_Glaucoma\Images\18_3.jpg
42.13517777777778,28.900610417843264,78.16692222222223,28.711855555555555,16.579533333333334,2.7224615306027284,68.2498,38.87085,22.010629249523966,72.56972222222223,21.552444444444443,36.444551802469135,1,HYGD_Glaucoma\Images\18_4.jpg
39.06898888888889,26.092016796967037,71.8016,27.162566666666667,14.397077777777778,2.6434026239542896,64.6265,35.8743,19.34647248854426,72.4875,10.850688888888882,31.987429312469132,1,HYGD_Glaucoma\Images\19_0.jpg
62.03765555555555,34.37847895693568,102.95128888888888,47.351077777777775,30.135344444444446,2.174212155677789,82.9625,59.42205,11.760624717675501,81.53,9.546599999999998,48.388869901111114,1,HYGD_Glaucoma\Images\20_0.jpg
52.4601,31.164155820268903,91.83624444444445,37.79937777777778,24.531122222222223,2.4295702692342966,83.9179,48.527875,15.683308311386345,88.11555555555556,11.672288888888893,42.26613528691358,1,HYGD_Glaucoma\Images\20_1.jpg
41.240455555555556,27.779837472791147,79.88898888888889,26.63881111111111,14.857266666666666,2.9989697571588323,69.5672,37.6996125,28.490182241607368,73.88111111111111,2.074866666666665,33.43315188135802,1,HYGD_Glaucoma\Images\21_0.jpg
46.97063333333333,45.07077020073851,79.4864,35.30404444444444,21.603633333333335,2.251481416671178,65.9039,44.603975,26.2552673722817,73.87277777777778,8.028111111111109,71.32828349432098,1,HYGD_Glaucoma\Images\21_1.jpg
85.17393333333334,49.2418249557562,150.89623333333333,61.39752222222222,35.245577777777775,2.4576925561780723,131.5636,79.375225,20.465262154196804,143.1263888888889,20.31164444444444,172.89514783950617,1,HYGD_Glaucoma\Images\22_0.jpg
95.49118888888889,54.33013047950352,162.69354444444446,71.87698888888889,40.80858888888889,2.2634997230608036,139.4796,89.9926375,18.195597924772905,144.48666666666668,16.171666666666667,207.78416153283948,1,HYGD_Glaucoma\Images\22_1.jpg
76.02787777777777,44.20666830727584,132.21037777777778,56.693711111111114,28.207366666666665,2.332011349877333,96.3311,73.489975,12.376593747473493,88.31472222222222,16.29246666666667,95.86739199950617,1,HYGD_Glaucoma\Images\23_0.jpg
66.19916666666667,37.81920660450777,117.13156666666667,48.18692222222222,25.285166666666665,2.430775016642367,81.9368,64.2319625,7.964936017319912,74.3475,1.0517555555555589,66.61563733333334,1,HYGD_Glaucoma\Images\23_1.jpg
63.02052222222222,39.20534956347093,100.88784444444444,50.61216666666667,27.461288888888888,1.9933516205479798,88.8632,59.7901875,16.12782954275001,90.5586111111111,16.694155555555554,66.24424552777776,1,HYGD_Glaucoma\Images\24_0.jpg
64.5142,37.846160505745715,101.7497,51.28986666666667,34.776044444444445,1.9838168163171932,82.2606,62.2959,20.386419196121714,76.66805555555555,12.523022222222217,43.928212156913574,1,HYGD_Glaucoma\Images\25_0.jpg
63.501466666666666,37.742394054431685,98.64241111111112,50.54436666666667,37.89275555555555,1.9516004970770455,86.9837,60.5661875,18.856819305227486,82.88694444444444,2.6332444444444505,39.15327499802469,1,HYGD_Glaucoma\Images\25_1.jpg
38.0895,26.550925507513963,62.38927777777778,28.850944444444444,21.772933333333334,2.1624691662318005,49.2176,36.6984875,23.30197095183152,47.40611111111111,12.224911111111112,32.52272842666667,1,HYGD_Glaucoma\Images\26_0.jpg
41.16462222222222,26.31899714341452,67.9868,30.807866666666666,24.01278888888889,2.2067999948065213,57.8389,39.0803375,22.275738972927478,57.15833333333333,6.206622222222222,24.308108894320988,1,HYGD_Glaucoma\Images\26_1.jpg
56.105755555555554,38.34150455209112,89.26243333333333,45.04438888888889,25.989,1.9816548861061742,57.9315,55.8775375,10.8994774071971,62.965833333333336,4.435111111111112,214.80431144580248,1,HYGD_Glaucoma\Images\27_0.jpg
45.370644444444444,27.211141109361442,85.40117777777778,30.42258888888889,17.23361111111111,2.807163390653071,68.8268,42.438625,15.840814428557643,76.48444444444445,1.1609333333333325,34.42945184876543,1,HYGD_Glaucoma\Images\27_1.jpg
53.22496666666667,30.694397262891844,101.32127777777778,35.650844444444445,17.471966666666667,2.842044258886185,78.4987,50.06575,12.402733501531022,79.06194444444445,15.084199999999996,43.267145771728394,1,HYGD_Glaucoma\Images\28_0.jpg
48.02102222222222,28.935147067950954,92.371,31.632822222222224,15.925244444444445,2.920099868139773,67.7754,45.551725,18.044105819906953,64.95805555555556,16.901688888888884,34.74957641666666,1,HYGD_Glaucoma\Images\28_1.jpg
74.7739,42.757957815683596,137.40485555555554,52.225966666666665,26.638655555555555,2.6309681624955825,119.727,69.1547625,23.8200014903442,123.53194444444445,3.8571777777777783,82.36265966802469,1,HYGD_Glaucoma\Images\28_2.jpg
50.74382222222222,28.182700675957534,90.97406666666667,36.34367777777778,19.282666666666668,2.5031607209079008,83.0727,46.7027125,20.33532430796224,87.02638888888889,1.2904444444444465,47.139842734691356,1,HYGD_Glaucoma\Images\28_3.jpg
42.61937777777778,31.192261042543436,62.61044444444445,36.94186666666667,19.3086,1.6948370532921395,57.0198,40.819325,16.5824186402346,56.780277777777776,17.54528888888889,36.39948117283951,1,HYGD_Glaucoma\Images\29_0.jpg
45.24984444444444,32.232849358280134,60.20228888888889,41.51631111111111,25.13907777777778,1.4500876228566657,69.7894,42.1824,16.74438555576167,73.74472222222222,27.116933333333332,33.14460645876543,1,HYGD_Glaucoma\Images\29_1.jpg
50.610933333333335,27.713993345039412,70.44824444444444,45.16278888888889,26.484666666666666,1.559873652129051,71.9745,47.9404875,9.862476856753581,76.59027777777777,5.402222222222221,44.976550026666665,1,HYGD_Glaucoma\Images\29_2.jpg
63.483288888888886,38.49242189004204,102.65325555555556,49.01083333333333,35.136944444444445,2.094501329071237,108.5023,57.8559125,23.020959899839102,116.74111111111111,5.908577777777772,47.48504630111111,1,HYGD_Glaucoma\Images\30_0.jpg
60.390344444444445,36.1862223335104,114.68087777777778,39.97447777777778,23.05321111111111,2.8688524316765447,81.6355,57.7347,18.192142252906883,83.365,24.604422222222226,50.1336397254321,1,HYGD_Glaucoma\Images\31_0.jpg
55.42271111111111,37.647435854619026,97.4828,39.982755555555556,24.43597777777778,2.4381211010969173,60.7668,54.7547,18.625096449683152,57.97555555555556,5.016355555555556,186.18489354555552,1,HYGD_Glaucoma\Images\31_1.jpg
75.4487,50.616839660323414,114.11298888888889,62.3741,41.18235555555555,1.829493153230089,77.5158,75.1903125,18.12123479126078,77.9011111111111,16.42891111111112,180.26294100135803,1,HYGD_Glaucoma\Images\31_2.jpg
61.39236666666667,36.02657712730978,108.26622222222223,43.72617777777778,29.32721111111111,2.4760047121531064,72.9231,59.951025,22.615923292892553,78.80416666666666,19.598599999999998,58.41511821222222,1,HYGD_Glaucoma\Images\31_3.jpg
40.28746666666667,27.364334586464917,77.3527111111111,26.131133333333334,15.753655555555556,2.9601743684204704,48.0871,39.3125125,17.652464802117578,47.406666666666666,4.383511111111105,70.52432029580248,1,HYGD_Glaucoma\Images\31_4.jpg
85.06363333333333,47.90968384736477,156.06335555555555,58.81771111111111,33.91058888888889,2.653339489201476,127.8259,79.71835,15.818836530857759,124.2975,3.2207777777777693,144.11739577469132,1,HYGD_Glaucoma\Images\31_5.jpg
72.9229,40.96127113955056,131.3015,51.289544444444445,31.13751111111111,2.5600051905749037,101.3781,69.366,17.59860620589028,111.42777777777778,1.1284222222222127,55.55933850666666,1,HYGD_Glaucoma\Images\31_6.jpg
59.474111111111114,36.65301013542618,97.28358888888889,46.13135555555556,29.01672222222222,2.108838721891256,86.7554,56.06395,20.51660719612285,83.5436111111111,25.856311111111104,69.84630205913581,1,HYGD_Glaucoma\Images\32_0.jpg
31.271755555555554,21.537993149734834,52.47478888888889,23.64801111111111,14.807077777777778,2.2189937514124987,48.6715,29.0967875,14.471882660870353,47.46083333333333,3.9686222222222263,25.032575125802474,1,HYGD_Glaucoma\Images\32_1.jpg
33.17827777777778,22.185668179919805,52.28664444444444,26.442633333333333,17.706377777777778,1.9773614747564643,50.792,30.9765625,20.29058244605117,49.367777777777775,1.424955555555556,30.00702569765432,1,HYGD_Glaucoma\Images\32_2.jpg
67.14133333333334,39.84727179285093,112.23545555555556,51.227155555555555,30.635555555555555,2.1909367080480755,91.7563,64.0644625,8.908316917914405,93.50055555555555,14.005688888888898,61.20646915506173,1,HYGD_Glaucoma\Images\33_0.jpg
72.88158888888888,42.92839996148482,113.17655555555555,59.10411111111111,37.976,1.9148677380968047,98.9282,69.6257625,18.83141111972228,99.00777777777778,11.120777777777775,65.56863486617284,1,HYGD_Glaucoma\Images\33_1.jpg
47.71946666666667,31.56008433561468,79.41263333333333,36.879644444444445,20.337522222222223,2.153291728529559,78.2496,43.9032,27.666837546781526,79.75722222222223,12.193999999999996,35.59746961728395,1,HYGD_Glaucoma\Images\34_0.jpg
47.72994444444444,28.06722946777814,82.75698888888888,35.47221111111111,18.82608888888889,2.3330090314828604,76.4005,44.146125,18.46792624389647,78.49027777777778,14.288555555555554,35.8018631554321,1,HYGD_Glaucoma\Images\34_1.jpg
63.9684,39.217387885364204,100.93534444444444,52.0178,28.517422222222223,1.9404001023581243,103.1686,59.068375,26.692991103284022,105.5213888888889,9.236044444444445,76.14637693222222,1,HYGD_Glaucoma\Images\34_2.jpg
46.76103333333333,29.86127435397447,84.7787,33.22807777777778,16.577844444444445,2.5514175260748355,82.2743,42.321875,23.491212389104145,89.27972222222222,19.211800000000004,29.271234844320986,1,HYGD_Glaucoma\Images\34_3.jpg
53.11004444444445,29.70860072246611,93.86335555555556,37.824866666666665,24.781322222222222,2.4815250872588814,71.0293,50.8701375,16.432243958449497,72.02833333333334,1.7785777777777767,40.64936401777778,1,HYGD_Glaucoma\Images\35_0.jpg
57.674,33.988534530861365,99.06498888888889,42.550488888888886,26.79998888888889,2.3281751038765974,81.669,54.674625,19.061139498991135,80.03222222222222,16.86977777777777,55.22926652333334,1,HYGD_Glaucoma\Images\35_1.jpg
47.27645555555556,28.90449340487512,87.88921111111111,32.16491111111111,18.4452,2.7324562100453154,83.7402,42.7184875,22.43624977486211,91.42805555555556,2.4197111111111127,30.918392068024694,1,HYGD_Glaucoma\Images\36_0.jpg
56.11648888888889,33.54653165223375,102.76814444444445,39.39807777777778,19.752022222222223,2.608455798886973,86.6072,52.30515,19.083776045636252,86.79416666666667,15.366977777777777,49.623543377654315,1,HYGD_Glaucoma\Images\36_1.jpg
62.392377777777774,41.95229507311523,111.45277777777778,44.835166666666666,24.07782222222222,2.485833912615717,96.8574,58.08425,30.175570669665884,96.72555555555556,31.141422222222225,44.80544939802469,1,HYGD_Glaucoma\Images\36_2.jpg
80.33395555555556,50.5538593572156,126.49461111111111,65.08664444444445,37.71288888888889,1.943480297545255,116.165,75.855075,22.300272980391966,112.37138888888889,17.980088888888886,78.49144008098766,1,HYGD_Glaucoma\Images\36_3.jpg
79.98114444444444,44.807978084528436,141.62576666666666,58.135822222222224,30.767433333333333,2.4361187517965592,115.9851,75.48065,10.822350853211145,109.5275,9.823799999999991,76.30926513580246,1,HYGD_Glaucoma\Images\36_4.jpg
79.7502,50.802452040165676,123.74118888888889,65.52805555555555,37.46075555555556,1.8883696126765042,119.3316,74.802525,16.90831279105044,111.97888888888889,21.981288888888898,63.4552513302469,1,HYGD_Glaucoma\Images\36_5.jpg
63.739022222222225,41.4393297020483,114.43208888888888,45.429988888888886,24.966255555555556,2.5188667593285787,99.0598,59.323925,26.827456531695287,109.97638888888889,29.293466666666674,51.578337510000004,1,HYGD_Glaucoma\Images\36_6.jpg
75.09703333333333,47.926550935073784,120.0715111111111,60.227355555555555,33.563855555555556,1.9936374427124477,115.5663,70.038375,23.496344488239014,117.67,16.65811111111111,79.47613774209877,1,HYGD_Glaucoma\Images\36_7.jpg
52.71951111111111,31.84690833389725,103.1365111111111,33.83711111111111,17.604166666666668,3.0480294482717856,76.2859,49.7737125,12.987323095619052,84.52694444444444,16.083733333333335,67.08852561728393,1,HYGD_Glaucoma\Images\36_8.jpg
71.21092222222222,45.354718125688066,119.92485555555555,54.388888888888886,29.954755555555554,2.2049513789581208,128.7848,64.0141875,29.893047502053047,143.97444444444446,22.346333333333327,62.23400330666666,1,HYGD_Glaucoma\Images\36_9.jpg
62.75718888888889,39.90865247993624,113.52642222222222,44.26607777777778,24.73282222222222,2.564637029558877,93.424,58.9238375,29.063919625542596,92.23555555555555,29.138155555555556,57.2538546365432,1,HYGD_Glaucoma\Images\36_10.jpg
77.8656,53.84694340831035,120.9092,63.33301111111111,39.68902222222222,1.909102344555788,119.6037,72.6483375,35.83385893690491,124.77,29.177999999999997,73.83699683950616,1,HYGD_Glaucoma\Images\36_11.jpg
53.50994444444444,32.60694082548858,80.86691111111111,44.431977777777774,28.399533333333334,1.8200160144920652,79.5802,50.2511625,13.537066445873714,85.53111111111112,13.103755555555551,46.16387032098765,1,HYGD_Glaucoma\Images\37_0.jpg
78.39627777777778,43.72434787685429,135.29722222222222,58.3857,32.16535555555556,2.3173006784576056,99.7377,75.7286,13.025609341217017,92.35805555555555,6.484777777777779,88.84918004333333,1,HYGD_Glaucoma\Images\38_0.jpg
30.074344444444446,20.28726572708501,48.406977777777776,23.866355555555554,13.881577777777778,2.0282517649205856,44.0685,28.325075,18.63319639111873,43.9025,12.941399999999998,23.50502961728395,1,HYGD_Glaucoma\Images\39_0.jpg
45.32156666666667,25.32574942164156,77.90275555555556,34.1044,17.496344444444443,2.2842435449840948,65.6619,42.779025,16.59452886917854,64.04222222222222,5.628777777777778,31.240076592469137,1,HYGD_Glaucoma\Images\39_1.jpg
49.74252222222222,26.623652071764965,85.87154444444444,37.32915555555556,18.751144444444446,2.3003880791421896,73.9344,46.7185375,12.184838802380606,72.07333333333334,2.2863333333333316,34.261437065555555,1,HYGD_Glaucoma\Images\39_2.jpg
52.203044444444444,27.803072485253264,91.79821111111112,38.60627777777778,18.1634,2.3778052792220037,75.1179,49.3386875,15.55092278901802,71.40944444444445,3.9779555555555532,43.44731170320988,1,HYGD_Glaucoma\Images\39_3.jpg
45.795944444444444,27.4161678819314,74.56453333333333,36.109877777777776,20.105888888888888,2.0649345254561,66.6764,43.1858875,19.017215438649266,67.75944444444444,13.834199999999996,35.031371217777775,1,HYGD_Glaucoma\Images\40_0.jpg
72.74845555555555,43.703649260969065,109.5479888888889,61.85106666666667,32.22622222222222,1.771157633857388,91.3803,70.419475,13.711829633932885,90.9113888888889,3.323488888888889,150.84370502666664,1,HYGD_Glaucoma\Images\40_1.jpg
56.83533333333333,53.217798989936945,88.14903333333334,46.57657777777778,27.3995,1.892561401868178,54.9006,57.077175,21.100699505940554,52.45361111111111,40.94551111111111,130.05598266666667,1,HYGD_Glaucoma\Images\41_0.jpg
41.04015555555556,26.531292400112115,80.09361111111112,26.038222222222224,15.782411111111111,3.0760015191342642,65.3426,38.00235,18.8479819938369,73.5513888888889,7.2554666666666705,31.87805991061728,1,HYGD_Glaucoma\Images\42_0.jpg
33.33768888888889,20.333550534164765,64.86253333333333,21.165666666666667,13.172144444444445,3.064516433847268,55.2661,30.5966375,16.817279529995332,67.2625,4.8723111111111095,23.42723754617284,1,HYGD_Glaucoma\Images\42_1.jpg
46.79427777777778,30.438926111341846,83.26436666666666,32.91108888888889,22.498055555555556,2.529979088439627,63.476,44.7090625,20.103686826052577,61.559444444444445,25.44224444444444,35.040720444444446,1,HYGD_Glaucoma\Images\42_2.jpg
41.84038888888889,25.911843749826684,72.45451111111112,30.090244444444444,21.93091111111111,2.4079070292992713,57.6433,39.865025,18.426759484781908,55.82833333333333,13.263533333333328,28.241886675432102,1,HYGD_Glaucoma\Images\42_3.jpg
33.77801111111111,20.31982334896664,54.04347777777778,26.598944444444445,17.478766666666665,2.031790317493802,35.7255,33.534575,11.293137285537622,34.141666666666666,6.851088888888885,46.764009021111114,1,HYGD_Glaucoma\Images\43_0.jpg
46.67874444444445,31.994616654494,77.16627777777778,36.577333333333335,18.594444444444445,2.1096747834117062,60.6541,44.931825,15.56362596537195,61.16361111111111,31.707355555555555,50.69072293135801,1,HYGD_Glaucoma\Images\43_1.jpg
47.042877777777775,31.561759480361243,78.5752,36.751355555555556,17.236522222222224,2.138021817487004,59.4429,45.492875,16.059780184983854,58.678333333333335,25.83562222222222,51.13360428444444,1,HYGD_Glaucoma\Images\43_2.jpg
60.92181111111111,45.9558651540063,96.4514,48.804655555555556,30.014777777777777,1.9762745767195709,62.075,60.7776625,17.77070552904414,68.59666666666666,2.362111111111105,227.85103775691357,1,HYGD_Glaucoma\Images\43_3.jpg
40.63653333333333,27.88574511952498,76.64057777777778,26.81728888888889,17.230866666666667,2.857879411126156,51.3592,39.2962,19.166955297073137,48.464444444444446,24.71324444444444,27.624616640000003,1,HYGD_Glaucoma\Images\44_0.jpg
42.91276666666667,29.300206698379753,76.37046666666667,30.561255555555555,18.548644444444445,2.4989309267034914,46.497,42.4647375,18.890034171488413,43.729166666666664,10.802288888888889,75.18568263888889,1,HYGD_Glaucoma\Images\44_1.jpg
